STATE,COUNTY,STATENAME,COUNTYNAME,POP_COU,AREA_COU,POP_URBAN,POPPCT_URBAN,AREA_URBAN,AREAPCT_URBAN,POPDEN_URBAN,POP_UA,POPPCT_UA,AREA_UA,AREAPCT_UA,POPDEN_UA,POP_UC,POPPCT_UC,AREA_UC,AREAPCT_UC,POPDEN_UC,POP_RURAL,POPPCT_RURAL,AREA_RURAL,AREAPCT_RURAL,POPDEN_RURAL
37,139,North Carolina,Pasquotank,40661,587616860,23860,58.68,43914533,7.47,1407.2,0,0,0,0,,23860,58.68,43914533,7.47,1407.2,16801,41.32,543702327,92.53,80
37,141,North Carolina,Pender,52217,2252758539,16315,31.24,53387482,2.37,791.5,2143,4.1,7157416,0.32,775.5,14172,27.14,46230066,2.05,794,35902,68.76,2199371057,97.63,42.3
37,143,North Carolina,Perquimans,13453,639957337,0,0,0,0,,0,0,0,0,,0,0,0,0,,13453,100,639957337,100,54.4
37,145,North Carolina,Person,39464,1016108548,9660,24.48,18793260,1.85,1331.3,0,0,0,0,,9660,24.48,18793260,1.85,1331.3,29804,75.52,997315288,98.15,77.4
37,147,North Carolina,Pitt,168148,1688606138,125378,74.56,189513414,11.22,1713.5,117798,70.06,168861167,10,1806.8,7580,4.51,20652247,1.22,950.6,42770,25.44,1499092724,88.78,73.9
37,149,North Carolina,Polk,20510,615871126,1585,7.73,4410349,0.72,930.8,0,0,0,0,,1585,7.73,4410349,0.72,930.8,18925,92.27,611460777,99.28,80.2
37,151,North Carolina,Randolph,141752,2026710821,62027,43.76,152334718,7.52,1054.6,21284,15.01,59137829,2.92,932.1,40743,28.74,93196889,4.6,1132.3,79725,56.24,1874376103,92.48,110.2
37,153,North Carolina,Richmond,46639,1227191624,25404,54.47,64534579,5.26,1019.5,0,0,0,0,,25404,54.47,64534579,5.26,1019.5,21235,45.53,1162657045,94.74,47.3
37,155,North Carolina,Robeson,134168,2458470383,50161,37.39,110711151,4.5,1173.5,505,0.38,1494897,0.06,874.9,49656,37.01,109216254,4.44,1177.6,84007,62.61,2347759232,95.5,92.7
37,157,North Carolina,Rockingham,93643,1464770304,35636,38.06,84642280,5.78,1090.4,0,0,0,0,,35636,38.06,84642280,5.78,1090.4,58007,61.94,1380128024,94.22,108.9
37,159,North Carolina,Rowan,138428,1324451332,84687,61.18,203165413,15.34,1079.6,84687,61.18,203165413,15.34,1079.6,0,0,0,0,,53741,38.82,1121285919,84.66,124.1
37,161,North Carolina,Rutherford,67810,1461144059,26418,38.96,90889482,6.22,752.8,0,0,0,0,,26418,38.96,90889482,6.22,752.8,41392,61.04,1370254577,93.78,78.2
37,163,North Carolina,Sampson,63431,2446865522,9538,15.04,20686310,0.85,1194.2,0,0,0,0,,9538,15.04,20686310,0.85,1194.2,53893,84.96,2426179212,99.15,57.5
37,165,North Carolina,Scotland,36157,825803818,18660,51.61,43577162,5.28,1109,0,0,0,0,,18660,51.61,43577162,5.28,1109,17497,48.39,782226656,94.72,57.9
37,167,North Carolina,Stanly,60585,1023267267,19561,32.29,53956084,5.27,939,0,0,0,0,,19561,32.29,53956084,5.27,939,41024,67.71,969311183,94.73,109.6
37,169,North Carolina,Stokes,47401,1162535003,11520,24.3,33831007,2.91,881.9,11520,24.3,33831007,2.91,881.9,0,0,0,0,,35881,75.7,1128703996,97.09,82.3
37,171,North Carolina,Surry,73673,1378304182,22982,31.19,71432305,5.18,833.3,0,0,0,0,,22982,31.19,71432305,5.18,833.3,50691,68.81,1306871877,94.82,100.5
37,173,North Carolina,Swain,13981,1367504099,0,0,0,0,,0,0,0,0,,0,0,0,0,,13981,100,1367504099,100,26.5
37,175,North Carolina,Transylvania,33090,980383414,13356,40.36,31993140,3.26,1081.2,235,0.71,823035,0.08,739.5,13121,39.65,31170105,3.18,1090.3,19734,59.64,948390274,96.74,53.9
37,177,North Carolina,Tyrrell,4407,1007595142,0,0,0,0,,0,0,0,0,,0,0,0,0,,4407,100,1007595142,100,11.3
37,179,North Carolina,Union,201292,1635630037,146361,72.71,315536371,19.29,1201.4,146361,72.71,315536371,19.29,1201.4,0,0,0,0,,54931,27.29,1320093666,80.71,107.8
37,181,North Carolina,Vance,45422,656606884,20858,45.92,47328615,7.21,1141.4,0,0,0,0,,20858,45.92,47328615,7.21,1141.4,24564,54.08,609278269,92.79,104.4
37,183,North Carolina,Wake,900993,2163206258,846020,93.9,1222420633,56.51,1792.5,833188,92.47,1196769575,55.32,1803.1,12832,1.42,25651058,1.19,1295.6,54973,6.1,940785625,43.49,151.3
37,185,North Carolina,Warren,20972,1109696231,0,0,0,0,,0,0,0,0,,0,0,0,0,,20972,100,1109696231,100,48.9
37,187,North Carolina,Washington,13228,901664508,4265,32.24,9393547,1.04,1175.9,0,0,0,0,,4265,32.24,9393547,1.04,1175.9,8963,67.76,892270961,98.96,26
37,189,North Carolina,Watauga,51079,809515805,22763,44.56,34878382,4.31,1690.3,0,0,0,0,,22763,44.56,34878382,4.31,1690.3,28316,55.44,774637423,95.69,94.7
37,191,North Carolina,Wayne,122623,1432488557,65721,53.6,144819427,10.11,1175.4,61054,49.79,137046994,9.57,1153.8,4667,3.81,7772433,0.54,1555.2,56902,46.4,1287669130,89.89,114.5
37,193,North Carolina,Wilkes,69340,1953571382,18867,27.21,69952846,3.58,698.5,0,0,0,0,,18867,27.21,69952846,3.58,698.5,50473,72.79,1883618536,96.42,69.4
37,195,North Carolina,Wilson,81234,953567109,49828,61.34,64895944,6.81,1988.6,638,0.79,730779,0.08,2261.2,49190,60.55,64165165,6.73,1985.5,31406,38.66,888671165,93.19,91.5
37,197,North Carolina,Yadkin,38406,867203563,5885,15.32,15112578,1.74,1008.6,0,0,0,0,,5885,15.32,15112578,1.74,1008.6,32521,84.68,852090985,98.26,98.8
37,199,North Carolina,Yancey,17818,809623022,0,0,0,0,,0,0,0,0,,0,0,0,0,,17818,100,809623022,100,57
38,001,North Dakota,Adams,2343,2557922251,0,0,0,0,,0,0,0,0,,0,0,0,0,,2343,100,2557922251,100,2.4
38,003,North Dakota,Barnes,11066,3863106624,6689,60.45,12303856,0.32,1408,0,0,0,0,,6689,60.45,12303856,0.32,1408,4377,39.55,3850802768,99.68,2.9
38,005,North Dakota,Benson,6660,3596736786,0,0,0,0,,0,0,0,0,,0,0,0,0,,6660,100,3596736786,100,4.8
38,007,North Dakota,Billings,783,2975515808,0,0,0,0,,0,0,0,0,,0,0,0,0,,783,100,2975515808,100,0.7
38,009,North Dakota,Bottineau,6429,4321189959,0,0,0,0,,0,0,0,0,,0,0,0,0,,6429,100,4321189959,100,3.9
38,011,North Dakota,Bowman,3151,3009066810,0,0,0,0,,0,0,0,0,,0,0,0,0,,3151,100,3009066810,100,2.7
38,013,North Dakota,Burke,1968,2858226820,0,0,0,0,,0,0,0,0,,0,0,0,0,,1968,100,2858226820,100,1.8
38,015,North Dakota,Burleigh,81308,4228552194,66227,81.45,79005726,1.87,2171.1,63235,77.77,75946203,1.8,2156.5,2992,3.68,3059523,0.07,2532.8,15081,18.55,4149546468,98.13,9.4
38,017,North Dakota,Cass,149778,4571166077,134149,89.57,137047415,3,2535.2,134149,89.57,137047415,3,2535.2,0,0,0,0,,15629,10.43,4434118662,97,9.1
38,019,North Dakota,Cavalier,3993,3855846875,0,0,0,0,,0,0,0,0,,0,0,0,0,,3993,100,3855846875,100,2.7
38,021,North Dakota,Dickey,5289,2930494938,0,0,0,0,,0,0,0,0,,0,0,0,0,,5289,100,2930494938,100,4.7
38,023,North Dakota,Divide,2071,3265421252,0,0,0,0,,0,0,0,0,,0,0,0,0,,2071,100,3265421252,100,1.6
38,025,North Dakota,Dunn,3536,5201886375,0,0,0,0,,0,0,0,0,,0,0,0,0,,3536,100,5201886375,100,1.8
38,027,North Dakota,Eddy,2385,1632134239,0,0,0,0,,0,0,0,0,,0,0,0,0,,2385,100,1632134239,100,3.8
38,029,North Dakota,Emmons,3550,3912008054,0,0,0,0,,0,0,0,0,,0,0,0,0,,3550,100,3912008054,100,2.4
38,031,North Dakota,Foster,3343,1645814578,0,0,0,0,,0,0,0,0,,0,0,0,0,,3343,100,1645814578,100,5.3
38,033,North Dakota,Golden Valley,1680,2592024347,0,0,0,0,,0,0,0,0,,0,0,0,0,,1680,100,2592024347,100,1.7
38,035,North Dakota,Grand Forks,66861,3720196548,55649,83.23,58339322,1.57,2470.6,52952,79.2,53025996,1.43,2586.4,2697,4.03,5313326,0.14,1314.7,11212,16.77,3661857226,98.43,7.9
38,037,North Dakota,Grant,2394,4297150375,0,0,0,0,,0,0,0,0,,0,0,0,0,,2394,100,4297150375,100,1.4
38,039,North Dakota,Griggs,2420,1835821650,0,0,0,0,,0,0,0,0,,0,0,0,0,,2420,100,1835821650,100,3.4
38,041,North Dakota,Hettinger,2477,2932439374,0,0,0,0,,0,0,0,0,,0,0,0,0,,2477,100,2932439374,100,2.2
38,043,North Dakota,Kidder,2435,3499563866,0,0,0,0,,0,0,0,0,,0,0,0,0,,2435,100,3499563866,100,1.8
38,045,North Dakota,LaMoure,4139,2967978523,0,0,0,0,,0,0,0,0,,0,0,0,0,,4139,100,2967978523,100,3.6
38,047,North Dakota,Logan,1990,2571385626,0,0,0,0,,0,0,0,0,,0,0,0,0,,1990,100,2571385626,100,2
38,049,North Dakota,McHenry,5395,4853519308,0,0,0,0,,0,0,0,0,,0,0,0,0,,5395,100,4853519308,100,2.9
38,051,North Dakota,McIntosh,2809,2524546555,0,0,0,0,,0,0,0,0,,0,0,0,0,,2809,100,2524546555,100,2.9
38,053,North Dakota,McKenzie,6360,7149203878,0,0,0,0,,0,0,0,0,,0,0,0,0,,6360,100,7149203878,100,2.3
38,055,North Dakota,McLean,8962,5467142997,0,0,0,0,,0,0,0,0,,0,0,0,0,,8962,100,5467142997,100,4.2
38,057,North Dakota,Mercer,8424,2701246664,2949,35.01,3579611,0.13,2133.7,0,0,0,0,,2949,35.01,3579611,0.13,2133.7,5475,64.99,2697667053,99.87,5.3
38,059,North Dakota,Morton,27471,4989016959,18720,68.14,24435368,0.49,1984.2,18720,68.14,24435368,0.49,1984.2,0,0,0,0,,8751,31.86,4964581591,99.51,4.6
38,061,North Dakota,Mountrail,7673,4727500245,0,0,0,0,,0,0,0,0,,0,0,0,0,,7673,100,4727500245,100,4.2
38,063,North Dakota,Nelson,3126,2542784509,0,0,0,0,,0,0,0,0,,0,0,0,0,,3126,100,2542784509,100,3.2
38,065,North Dakota,Oliver,1846,1871293986,0,0,0,0,,0,0,0,0,,0,0,0,0,,1846,100,1871293986,100,2.6
38,067,North Dakota,Pembina,7413,2897404213,0,0,0,0,,0,0,0,0,,0,0,0,0,,7413,100,2897404213,100,6.6
38,069,North Dakota,Pierce,4357,2638162604,2824,64.82,3879270,0.15,1885.4,0,0,0,0,,2824,64.82,3879270,0.15,1885.4,1533,35.18,2634283334,99.85,1.5
38,071,North Dakota,Ramsey,11451,3073936800,7444,65.01,8418653,0.27,2290.1,0,0,0,0,,7444,65.01,8418653,0.27,2290.1,4007,34.99,3065518147,99.73,3.4
38,073,North Dakota,Ransom,5457,2233494202,0,0,0,0,,0,0,0,0,,0,0,0,0,,5457,100,2233494202,100,6.3
38,075,North Dakota,Renville,2470,2271556786,0,0,0,0,,0,0,0,0,,0,0,0,0,,2470,100,2271556786,100,2.8
38,077,North Dakota,Richland,16321,3718650537,7834,48,11735002,0.32,1729,0,0,0,0,,7834,48,11735002,0.32,1729,8487,52,3706915535,99.68,5.9
38,079,North Dakota,Rolette,13937,2338963694,0,0,0,0,,0,0,0,0,,0,0,0,0,,13937,100,2338963694,100,15.4
38,081,North Dakota,Sargent,3829,2223539399,0,0,0,0,,0,0,0,0,,0,0,0,0,,3829,100,2223539399,100,4.5
38,083,North Dakota,Sheridan,1321,2518450003,0,0,0,0,,0,0,0,0,,0,0,0,0,,1321,100,2518450003,100,1.4
38,085,North Dakota,Sioux,4153,2833691263,0,0,0,0,,0,0,0,0,,0,0,0,0,,4153,100,2833691263,100,3.8
38,087,North Dakota,Slope,727,3146633069,0,0,0,0,,0,0,0,0,,0,0,0,0,,727,100,3146633069,100,0.6
38,089,North Dakota,Stark,24199,3456948249,17586,72.67,19570088,0.57,2327.4,0,0,0,0,,17586,72.67,19570088,0.57,2327.4,6613,27.33,3437378161,99.43,5
38,091,North Dakota,Steele,1975,1844629354,0,0,0,0,,0,0,0,0,,0,0,0,0,,1975,100,1844629354,100,2.8
38,093,North Dakota,Stutsman,21100,5754239519,15284,72.44,25547017,0.44,1549.5,0,0,0,0,,15284,72.44,25547017,0.44,1549.5,5816,27.56,5728692502,99.56,2.6
38,095,North Dakota,Towner,2246,2653599962,0,0,0,0,,0,0,0,0,,0,0,0,0,,2246,100,2653599962,100,2.2
38,097,North Dakota,Traill,8121,2232438235,0,0,0,0,,0,0,0,0,,0,0,0,0,,8121,100,2232438235,100,9.4
38,099,North Dakota,Walsh,11119,3320186385,4219,37.94,4761717,0.14,2294.8,0,0,0,0,,4219,37.94,4761717,0.14,2294.8,6900,62.06,3315424668,99.86,5.4
38,101,North Dakota,Ward,61675,5214369294,48171,78.1,68821784,1.32,1812.8,0,0,0,0,,48171,78.1,68821784,1.32,1812.8,13504,21.9,5145547510,98.68,6.8
38,103,North Dakota,Wells,4207,3291995693,0,0,0,0,,0,0,0,0,,0,0,0,0,,4207,100,3291995693,100,3.3
38,105,North Dakota,Williams,22398,5380444836,15127,67.54,18528523,0.34,2114.5,0,0,0,0,,15127,67.54,18528523,0.34,2114.5,7271,32.46,5361916313,99.66,3.5
39,001,Ohio,Adams,28550,1512208946,3133,10.97,5534408,0.37,1466.2,0,0,0,0,,3133,10.97,5534408,0.37,1466.2,25417,89.03,1506674538,99.63,43.7
39,003,Ohio,Allen,106331,1042458893,78801,74.11,141951871,13.62,1437.8,70739,66.53,132674554,12.73,1380.9,8062,7.58,9277317,0.89,2250.7,27530,25.89,900507022,86.38,79.2
39,005,Ohio,Ashland,53139,1095434931,20226,38.06,20691008,1.89,2531.8,0,0,0,0,,20226,38.06,20691008,1.89,2531.8,32913,61.94,1074743923,98.11,79.3
39,007,Ohio,Ashtabula,101497,1817993244,54434,53.63,112730846,6.2,1250.6,114,0.11,198006,0.01,1491.2,54320,53.52,112532840,6.19,1250.2,47063,46.37,1705262398,93.8,71.5
39,009,Ohio,Athens,64757,1304313482,36801,56.83,39563067,3.03,2409.2,0,0,0,0,,36801,56.83,39563067,3.03,2409.2,27956,43.17,1264750415,96.97,57.2
39,011,Ohio,Auglaize,45949,1039585234,27966,60.86,42675138,4.11,1697.3,2113,4.6,2901815,0.28,1885.9,25853,56.26,39773323,3.83,1683.5,17983,39.14,996910096,95.89,46.7
39,013,Ohio,Belmont,70400,1378206525,31916,45.34,46297788,3.36,1785.4,27565,39.15,41143548,2.99,1735.2,4351,6.18,5154240,0.37,2186.4,38484,54.66,1331908737,96.64,74.8
39,015,Ohio,Brown,44846,1269135535,10512,23.44,19775310,1.56,1376.8,0,0,0,0,,10512,23.44,19775310,1.56,1376.8,34334,76.56,1249360225,98.44,71.2
39,017,Ohio,Butler,368130,1209668470,333736,90.66,450799552,37.27,1917.4,312360,84.85,435008466,35.96,1859.8,21376,5.81,15791086,1.31,3506,34394,9.34,758868918,62.73,117.4
39,019,Ohio,Carroll,28836,1022032078,8376,29.05,15507967,1.52,1398.9,0,0,0,0,,8376,29.05,15507967,1.52,1398.9,20460,70.95,1006524111,98.48,52.6
39,021,Ohio,Champaign,40097,1110247425,11699,29.18,14536639,1.31,2084.4,0,0,0,0,,11699,29.18,14536639,1.31,2084.4,28398,70.82,1095710786,98.69,67.1
39,023,Ohio,Clark,138333,1029450254,105679,76.39,157977363,15.35,1732.6,105679,76.39,157977363,15.35,1732.6,0,0,0,0,,32654,23.61,871472891,84.65,97
39,025,Ohio,Clermont,197363,1170933540,152529,77.28,281601409,24.05,1402.9,146452,74.2,270226857,23.08,1403.7,6077,3.08,11374552,0.97,1383.7,44834,22.72,889332131,75.95,130.6
39,027,Ohio,Clinton,42040,1058487805,19070,45.36,24694421,2.33,2000.1,0,0,0,0,,19070,45.36,24694421,2.33,2000.1,22970,54.64,1033793384,97.67,57.5
39,029,Ohio,Columbiana,107841,1377597314,60537,56.14,107474977,7.8,1458.9,0,0,0,0,,60537,56.14,107474977,7.8,1458.9,47304,43.86,1270122337,92.2,96.5
39,031,Ohio,Coshocton,36901,1460529028,14218,38.53,16948242,1.16,2172.8,0,0,0,0,,14218,38.53,16948242,1.16,2172.8,22683,61.47,1443580786,98.84,40.7
39,033,Ohio,Crawford,43784,1040620962,28344,64.74,39259936,3.77,1869.9,0,0,0,0,,28344,64.74,39259936,3.77,1869.9,15440,35.26,1001361026,96.23,39.9
39,035,Ohio,Cuyahoga,1280122,1184118946,1272675,99.42,1076066144,90.87,3063.2,1272675,99.42,1076066144,90.87,3063.2,0,0,0,0,,7447,0.58,108052802,9.13,178.5
39,037,Ohio,Darke,52959,1549072326,17846,33.7,19639482,1.27,2353.5,0,0,0,0,,17846,33.7,19639482,1.27,2353.5,35113,66.3,1529432844,98.73,59.5
39,039,Ohio,Defiance,39037,1065675702,21919,56.15,40614100,3.81,1397.8,0,0,0,0,,21919,56.15,40614100,3.81,1397.8,17118,43.85,1025061602,96.19,43.3
39,041,Ohio,Delaware,174214,1147617685,140573,80.69,215526451,18.78,1689.3,140573,80.69,215526451,18.78,1689.3,0,0,0,0,,33641,19.31,932091234,81.22,93.5
39,043,Ohio,Erie,77079,651531963,56670,73.52,89286806,13.7,1643.9,6454,8.37,8636975,1.33,1935.4,50216,65.15,80649831,12.38,1612.6,20409,26.48,562245157,86.3,94
39,045,Ohio,Fairfield,146156,1306418559,95422,65.29,129195835,9.89,1912.9,49362,33.77,66528267,5.09,1921.7,46060,31.51,62667568,4.8,1903.6,50734,34.71,1177222724,90.11,111.6
39,047,Ohio,Fayette,29030,1052458662,15168,52.25,17522817,1.66,2241.9,0,0,0,0,,15168,52.25,17522817,1.66,2241.9,13862,47.75,1034935845,98.34,34.7
39,049,Ohio,Franklin,1163414,1378361040,1147661,98.65,991697350,71.95,2997.3,1145507,98.46,982559907,71.28,3019.5,2154,0.19,9137443,0.66,610.5,15753,1.35,386663690,28.05,105.5
39,051,Ohio,Fulton,42698,1050091407,18719,43.84,29295335,2.79,1654.9,3608,8.45,5219269,0.5,1790.4,15111,35.39,24076066,2.29,1625.6,23979,56.16,1020796072,97.21,60.8
39,053,Ohio,Gallia,30934,1208307512,5769,18.65,13110972,1.09,1139.6,0,0,0,0,,5769,18.65,13110972,1.09,1139.6,25165,81.35,1195196540,98.91,54.5
39,055,Ohio,Geauga,93389,1036420180,33649,36.03,119183351,11.5,731.2,20818,22.29,80291056,7.75,671.5,12831,13.74,38892295,3.75,854.5,59740,63.97,917236829,88.5,168.7
39,057,Ohio,Greene,161573,1071554325,137483,85.09,186299678,17.39,1911.3,126084,78.04,171820201,16.03,1900.6,11399,7.06,14479477,1.35,2039,24090,14.91,885254647,82.61,70.5
39,059,Ohio,Guernsey,40087,1352631007,15466,38.58,26203781,1.94,1528.7,0,0,0,0,,15466,38.58,26203781,1.94,1528.7,24621,61.42,1326427226,98.06,48.1
39,061,Ohio,Hamilton,802374,1051302780,784466,97.77,792105185,75.35,2565,771847,96.2,769446500,73.19,2598.1,12619,1.57,22658685,2.16,1442.4,17908,2.23,259197595,24.65,178.9
39,063,Ohio,Hancock,74782,1376210257,51517,68.89,66211721,4.81,2015.2,0,0,0,0,,51517,68.89,66211721,4.81,2015.2,23265,31.11,1309998536,95.19,46
39,065,Ohio,Hardin,32058,1218342731,14305,44.62,15133145,1.24,2448.3,0,0,0,0,,14305,44.62,15133145,1.24,2448.3,17753,55.38,1203209586,98.76,38.2
39,067,Ohio,Harrison,15864,1042052713,2521,15.89,4471136,0.43,1460.3,0,0,0,0,,2521,15.89,4471136,0.43,1460.3,13343,84.11,1037581577,99.57,33.3
39,069,Ohio,Henry,28215,1077461447,8724,30.92,13973164,1.3,1617,0,0,0,0,,8724,30.92,13973164,1.3,1617,19491,69.08,1063488283,98.7,47.5
39,071,Ohio,Highland,43589,1432479939,11768,27,15255068,1.06,1998,0,0,0,0,,11768,27,15255068,1.06,1998,31821,73,1417224871,98.94,58.2
39,073,Ohio,Hocking,29380,1091222019,8567,29.16,10700059,0.98,2073.7,0,0,0,0,,8567,29.16,10700059,0.98,2073.7,20813,70.84,1080521960,99.02,49.9
39,075,Ohio,Holmes,42366,1094355785,2968,7.01,4549386,0.42,1689.7,0,0,0,0,,2968,7.01,4549386,0.42,1689.7,39398,92.99,1089806399,99.58,93.6
39,077,Ohio,Huron,59626,1272965600,29632,49.7,37880341,2.98,2026,0,0,0,0,,29632,49.7,37880341,2.98,2026,29994,50.3,1235085259,97.02,62.9
39,079,Ohio,Jackson,33225,1088582018,11768,35.42,16446938,1.51,1853.2,0,0,0,0,,11768,35.42,16446938,1.51,1853.2,21457,64.58,1072135080,98.49,51.8
39,081,Ohio,Jefferson,69709,1057566189,42535,61.02,71279701,6.74,1545.5,42535,61.02,71279701,6.74,1545.5,0,0,0,0,,27174,38.98,986286488,93.26,71.4
39,083,Ohio,Knox,60921,1361024108,26988,44.3,46830397,3.44,1492.6,0,0,0,0,,26988,44.3,46830397,3.44,1492.6,33933,55.7,1314193711,96.56,66.9
39,085,Ohio,Lake,230041,589203623,215021,93.47,337460948,57.27,1650.3,215021,93.47,337460948,57.27,1650.3,0,0,0,0,,15020,6.53,251742675,42.73,154.5
39,087,Ohio,Lawrence,62450,1174224238,33775,54.08,53340926,4.54,1640,33775,54.08,53340926,4.54,1640,0,0,0,0,,28675,45.92,1120883312,95.46,66.3
39,089,Ohio,Licking,166492,1767667183,107341,64.47,159371153,9.02,1744.4,102818,61.76,155320819,8.79,1714.5,4523,2.72,4050334,0.23,2892.2,59151,35.53,1608296030,90.98,95.3
39,091,Ohio,Logan,45858,1187326601,19758,43.09,27942617,2.35,1831.4,0,0,0,0,,19758,43.09,27942617,2.35,1831.4,26100,56.91,1159383984,97.65,58.3
39,093,Ohio,Lorain,301356,1271946706,265983,88.26,424448461,33.37,1623,249926,82.93,403250431,31.7,1605.2,16057,5.33,21198030,1.67,1961.9,35373,11.74,847498245,66.63,108.1
39,095,Ohio,Lucas,441815,882810658,421226,95.34,437608456,49.57,2493,421226,95.34,437608456,49.57,2493,0,0,0,0,,20589,4.66,445202202,50.43,119.8
39,097,Ohio,Madison,43435,1206610780,22375,51.51,22240195,1.84,2605.7,142,0.33,183771,0.02,2001.3,22233,51.19,22056424,1.83,2610.7,21060,48.49,1184370585,98.16,46.1
39,099,Ohio,Mahoning,238823,1066098928,202621,84.84,296691779,27.83,1768.8,195160,81.72,281596239,26.41,1795,7461,3.12,15095540,1.42,1280.1,36202,15.16,769407149,72.17,121.9
